Library                               Size (B)      Time_ns
OpenSSL_1_1_1_AES128GCM                  16384        37946
OpenSSL_1_1_1_AES128GCM                  16384        41236
OpenSSL_1_1_1_AES128GCM                  16384        34878
OpenSSL_1_1_1_AES128GCM                  16384        35544
OpenSSL_1_1_1_AES128GCM                  16384        35074
OpenSSL_1_1_1_AES128GCM                  16384        34170
OpenSSL_1_1_1_AES128GCM                  16384        36205
OpenSSL_1_1_1_AES128GCM                  16384        35798
OpenSSL_1_1_1_AES128GCM                  16384        34490
OpenSSL_1_1_1_AES128GCM                  16384        34533
OpenSSL_1_1_1_AES128GCM                  16384        40150
OpenSSL_1_1_1_AES128GCM                  16384        34492
OpenSSL_1_1_1_AES128GCM                  16384        35383
OpenSSL_1_1_1_AES128GCM                  16384        35963
OpenSSL_1_1_1_AES128GCM                  16384        35070
OpenSSL_1_1_1_AES128GCM                  16384        34739
OpenSSL_1_1_1_AES128GCM                  16384        35832
OpenSSL_1_1_1_AES128GCM                  16384        34252
OpenSSL_1_1_1_AES128GCM                  16384        34489
OpenSSL_1_1_1_AES128GCM                  16384        35919
OpenSSL_1_1_1_AES128GCM                  16384        35093
OpenSSL_1_1_1_AES128GCM                  16384        34254
OpenSSL_1_1_1_AES128GCM                  16384        36557
OpenSSL_1_1_1_AES128GCM                  16384        36603
OpenSSL_1_1_1_AES128GCM                  16384        36585
OpenSSL_1_1_1_AES128GCM                  16384        35661
OpenSSL_1_1_1_AES128GCM                  16384        34636
OpenSSL_1_1_1_AES128GCM                  16384        34705
OpenSSL_1_1_1_AES128GCM                  16384        34379
OpenSSL_1_1_1_AES128GCM                  16384        35407
OpenSSL_1_1_1_AES128GCM                  16384        35847
OpenSSL_1_1_1_AES128GCM                  16384        35405
OpenSSL_1_1_1_AES128GCM                  16384        34594
OpenSSL_1_1_1_AES128GCM                  16384        38467
OpenSSL_1_1_1_AES128GCM                  16384        35704
OpenSSL_1_1_1_AES128GCM                  16384        35654
OpenSSL_1_1_1_AES128GCM                  16384        36225
OpenSSL_1_1_1_AES128GCM                  16384        36210
OpenSSL_1_1_1_AES128GCM                  16384        36056
OpenSSL_1_1_1_AES128GCM                  16384        36111
OpenSSL_1_1_1_AES128GCM                  16384        34815
OpenSSL_1_1_1_AES128GCM                  16384        35101
OpenSSL_1_1_1_AES128GCM                  16384        37636
OpenSSL_1_1_1_AES128GCM                  16384        33554
OpenSSL_1_1_1_AES128GCM                  16384        36256
OpenSSL_1_1_1_AES128GCM                  16384        34104
OpenSSL_1_1_1_AES128GCM                  16384        36827
OpenSSL_1_1_1_AES128GCM                  16384        34241
OpenSSL_1_1_1_AES128GCM                  16384        38240
OpenSSL_1_1_1_AES128GCM                  16384        34617
OpenSSL_1_1_1_AES128GCM                  16384        53840
OpenSSL_1_1_1_AES128GCM                  16384        38707
OpenSSL_1_1_1_AES128GCM                  16384        36215
OpenSSL_1_1_1_AES128GCM                  16384        37797
OpenSSL_1_1_1_AES128GCM                  16384        32863
OpenSSL_1_1_1_AES128GCM                  16384        33594
OpenSSL_1_1_1_AES128GCM                  16384        34337
OpenSSL_1_1_1_AES128GCM                  16384        37442
OpenSSL_1_1_1_AES128GCM                  16384        33862
OpenSSL_1_1_1_AES128GCM                  16384        35842
OpenSSL_1_1_1_AES128GCM                  16384        33735
OpenSSL_1_1_1_AES128GCM                  16384        34281
OpenSSL_1_1_1_AES128GCM                  16384        33597
OpenSSL_1_1_1_AES128GCM                  16384        32819
OpenSSL_1_1_1_AES128GCM                  16384        34428
OpenSSL_1_1_1_AES128GCM                  16384        33805
OpenSSL_1_1_1_AES128GCM                  16384        33256
OpenSSL_1_1_1_AES128GCM                  16384        34939
OpenSSL_1_1_1_AES128GCM                  16384        34355
OpenSSL_1_1_1_AES128GCM                  16384        34320
OpenSSL_1_1_1_AES128GCM                  16384        33580
OpenSSL_1_1_1_AES128GCM                  16384        35604
OpenSSL_1_1_1_AES128GCM                  16384        37014
OpenSSL_1_1_1_AES128GCM                  16384        35309
OpenSSL_1_1_1_AES128GCM                  16384        33534
OpenSSL_1_1_1_AES128GCM                  16384        33895
OpenSSL_1_1_1_AES128GCM                  16384        34926
OpenSSL_1_1_1_AES128GCM                  16384        35865
OpenSSL_1_1_1_AES128GCM                  16384        33583
OpenSSL_1_1_1_AES128GCM                  16384        32950
OpenSSL_1_1_1_AES128GCM                  16384        35159
OpenSSL_1_1_1_AES128GCM                  16384        32802
OpenSSL_1_1_1_AES128GCM                  16384        35241
OpenSSL_1_1_1_AES128GCM                  16384        33314
OpenSSL_1_1_1_AES128GCM                  16384        32372
OpenSSL_1_1_1_AES128GCM                  16384        33199
OpenSSL_1_1_1_AES128GCM                  16384        33713
OpenSSL_1_1_1_AES128GCM                  16384        32743
OpenSSL_1_1_1_AES128GCM                  16384        33963
OpenSSL_1_1_1_AES128GCM                  16384        32818
OpenSSL_1_1_1_AES128GCM                  16384        32167
OpenSSL_1_1_1_AES128GCM                  16384        35481
OpenSSL_1_1_1_AES128GCM                  16384        33381
OpenSSL_1_1_1_AES128GCM                  16384        32492
OpenSSL_1_1_1_AES128GCM                  16384        33571
OpenSSL_1_1_1_AES128GCM                  16384        32755
OpenSSL_1_1_1_AES128GCM                  16384        38032
OpenSSL_1_1_1_AES128GCM                  16384        32545
OpenSSL_1_1_1_AES128GCM                  16384        32714
OpenSSL_1_1_1_AES128GCM                  16384        34071
OpenSSL_1_1_1_AES128GCM                  16384        33632
OpenSSL_1_1_1_AES128GCM                  16384        32044
OpenSSL_1_1_1_AES128GCM                  16384        35108
OpenSSL_1_1_1_AES128GCM                  16384        31768
OpenSSL_1_1_1_AES128GCM                  16384        32318
OpenSSL_1_1_1_AES128GCM                  16384        36215
OpenSSL_1_1_1_AES128GCM                  16384        35176
OpenSSL_1_1_1_AES128GCM                  16384        43074
OpenSSL_1_1_1_AES128GCM                  16384        36315
OpenSSL_1_1_1_AES128GCM                  16384        35857
OpenSSL_1_1_1_AES128GCM                  16384        36577
OpenSSL_1_1_1_AES128GCM                  16384        35153
OpenSSL_1_1_1_AES128GCM                  16384        36979
OpenSSL_1_1_1_AES128GCM                  16384        32425
OpenSSL_1_1_1_AES128GCM                  16384        32303
OpenSSL_1_1_1_AES128GCM                  16384        34306
OpenSSL_1_1_1_AES128GCM                  16384        33444
OpenSSL_1_1_1_AES128GCM                  16384        34392
OpenSSL_1_1_1_AES128GCM                  16384        33492
OpenSSL_1_1_1_AES128GCM                  16384        32066
OpenSSL_1_1_1_AES128GCM                  16384        36995
OpenSSL_1_1_1_AES128GCM                  16384        33034
OpenSSL_1_1_1_AES128GCM                  16384        32589
OpenSSL_1_1_1_AES128GCM                  16384        34085
OpenSSL_1_1_1_AES128GCM                  16384        33507
OpenSSL_1_1_1_AES128GCM                  16384        33857
OpenSSL_1_1_1_AES128GCM                  16384        35860
OpenSSL_1_1_1_AES128GCM                  16384        34034
OpenSSL_1_1_1_AES128GCM                  16384        40689
OpenSSL_1_1_1_AES128GCM                  16384        34902
OpenSSL_1_1_1_AES128GCM                  16384        33777
OpenSSL_1_1_1_AES128GCM                  16384        34505
OpenSSL_1_1_1_AES128GCM                  16384        34285
OpenSSL_1_1_1_AES128GCM                  16384        32344
OpenSSL_1_1_1_AES128GCM                  16384        35170
OpenSSL_1_1_1_AES128GCM                  16384        34436
OpenSSL_1_1_1_AES128GCM                  16384        37446
OpenSSL_1_1_1_AES128GCM                  16384        36535
OpenSSL_1_1_1_AES128GCM                  16384        34452
OpenSSL_1_1_1_AES128GCM                  16384        35903
OpenSSL_1_1_1_AES128GCM                  16384        35690
OpenSSL_1_1_1_AES128GCM                  16384        36694
OpenSSL_1_1_1_AES128GCM                  16384        36659
OpenSSL_1_1_1_AES128GCM                  16384        32981
OpenSSL_1_1_1_AES128GCM                  16384        32849
OpenSSL_1_1_1_AES128GCM                  16384        34350
OpenSSL_1_1_1_AES128GCM                  16384        31699
OpenSSL_1_1_1_AES128GCM                  16384        34680
OpenSSL_1_1_1_AES128GCM                  16384        33489
OpenSSL_1_1_1_AES128GCM                  16384        32753
OpenSSL_1_1_1_AES128GCM                  16384        32651
OpenSSL_1_1_1_AES128GCM                  16384        34545
OpenSSL_1_1_1_AES128GCM                  16384        32488
OpenSSL_1_1_1_AES128GCM                  16384        38095
OpenSSL_1_1_1_AES128GCM                  16384        32076
OpenSSL_1_1_1_AES128GCM                  16384        32249
OpenSSL_1_1_1_AES128GCM                  16384        35263
OpenSSL_1_1_1_AES128GCM                  16384        32215
OpenSSL_1_1_1_AES128GCM                  16384        33226
OpenSSL_1_1_1_AES128GCM                  16384        34344
OpenSSL_1_1_1_AES128GCM                  16384        34449
OpenSSL_1_1_1_AES128GCM                  16384        34354
OpenSSL_1_1_1_AES128GCM                  16384        32513
OpenSSL_1_1_1_AES128GCM                  16384        33852
OpenSSL_1_1_1_AES128GCM                  16384        34051
OpenSSL_1_1_1_AES128GCM                  16384        33162
OpenSSL_1_1_1_AES128GCM                  16384        32483
OpenSSL_1_1_1_AES128GCM                  16384        33983
OpenSSL_1_1_1_AES128GCM                  16384        33312
OpenSSL_1_1_1_AES128GCM                  16384        32602
OpenSSL_1_1_1_AES128GCM                  16384        35607
OpenSSL_1_1_1_AES128GCM                  16384        35497
OpenSSL_1_1_1_AES128GCM                  16384        35689
OpenSSL_1_1_1_AES128GCM                  16384        36091
OpenSSL_1_1_1_AES128GCM                  16384        31919
OpenSSL_1_1_1_AES128GCM                  16384        38077
OpenSSL_1_1_1_AES128GCM                  16384        33674
OpenSSL_1_1_1_AES128GCM                  16384        31731
OpenSSL_1_1_1_AES128GCM                  16384        33942
OpenSSL_1_1_1_AES128GCM                  16384        34147
OpenSSL_1_1_1_AES128GCM                  16384        33342
OpenSSL_1_1_1_AES128GCM                  16384        35132
OpenSSL_1_1_1_AES128GCM                  16384        32078
OpenSSL_1_1_1_AES128GCM                  16384        33863
OpenSSL_1_1_1_AES128GCM                  16384        34435
OpenSSL_1_1_1_AES128GCM                  16384        32146
OpenSSL_1_1_1_AES128GCM                  16384        31688
OpenSSL_1_1_1_AES128GCM                  16384        35194
OpenSSL_1_1_1_AES128GCM                  16384        33130
OpenSSL_1_1_1_AES128GCM                  16384        32130
OpenSSL_1_1_1_AES128GCM                  16384        39386
OpenSSL_1_1_1_AES128GCM                  16384        36733
OpenSSL_1_1_1_AES128GCM                  16384        35549
OpenSSL_1_1_1_AES128GCM                  16384        39955
OpenSSL_1_1_1_AES128GCM                  16384        36941
OpenSSL_1_1_1_AES128GCM                  16384        37098
OpenSSL_1_1_1_AES128GCM                  16384        38967
OpenSSL_1_1_1_AES128GCM                  16384        34912
OpenSSL_1_1_1_AES128GCM                  16384        39179
OpenSSL_1_1_1_AES128GCM                  16384        36780
OpenSSL_1_1_1_AES128GCM                  16384        31445
OpenSSL_1_1_1_AES128GCM                  16384        32093
OpenSSL_1_1_1_AES128GCM                  16384        32042
OpenSSL_1_1_1_AES128GCM                  16384        33079
OpenSSL_1_1_1_AES128GCM                  16384        33479
OpenSSL_1_1_1_AES128GCM                  16384        31568
OpenSSL_1_1_1_AES128GCM                  16384        33070
OpenSSL_1_1_1_AES128GCM                  16384        33992
OpenSSL_1_1_1_AES128GCM                  16384        32403
OpenSSL_1_1_1_AES128GCM                  16384        31781
OpenSSL_1_1_1_AES128GCM                  16384        31590
OpenSSL_1_1_1_AES128GCM                  16384        33084
OpenSSL_1_1_1_AES128GCM                  16384        31794
OpenSSL_1_1_1_AES128GCM                  16384        31813
OpenSSL_1_1_1_AES128GCM                  16384        32637
OpenSSL_1_1_1_AES128GCM                  16384        34051
OpenSSL_1_1_1_AES128GCM                  16384        32588
OpenSSL_1_1_1_AES128GCM                  16384        34547
OpenSSL_1_1_1_AES128GCM                  16384        34163
OpenSSL_1_1_1_AES128GCM                  16384        33447
OpenSSL_1_1_1_AES128GCM                  16384        35695
OpenSSL_1_1_1_AES128GCM                  16384        33004
OpenSSL_1_1_1_AES128GCM                  16384        36122
OpenSSL_1_1_1_AES128GCM                  16384        34625
OpenSSL_1_1_1_AES128GCM                  16384        34420
OpenSSL_1_1_1_AES128GCM                  16384        35580
OpenSSL_1_1_1_AES128GCM                  16384        36018
OpenSSL_1_1_1_AES128GCM                  16384        39749
OpenSSL_1_1_1_AES128GCM                  16384        34644
OpenSSL_1_1_1_AES128GCM                  16384        36429
OpenSSL_1_1_1_AES128GCM                  16384        32840
OpenSSL_1_1_1_AES128GCM                  16384        34489
OpenSSL_1_1_1_AES128GCM                  16384        36734
OpenSSL_1_1_1_AES128GCM                  16384        40749
OpenSSL_1_1_1_AES128GCM                  16384        34311
OpenSSL_1_1_1_AES128GCM                  16384        33193
OpenSSL_1_1_1_AES128GCM                  16384        35676
OpenSSL_1_1_1_AES128GCM                  16384        33929
OpenSSL_1_1_1_AES128GCM                  16384        33419
OpenSSL_1_1_1_AES128GCM                  16384        35993
OpenSSL_1_1_1_AES128GCM                  16384        31455
OpenSSL_1_1_1_AES128GCM                  16384        32772
OpenSSL_1_1_1_AES128GCM                  16384        34273
OpenSSL_1_1_1_AES128GCM                  16384        32537
OpenSSL_1_1_1_AES128GCM                  16384        32791
OpenSSL_1_1_1_AES128GCM                  16384        33993
OpenSSL_1_1_1_AES128GCM                  16384        33967
OpenSSL_1_1_1_AES128GCM                  16384        38384
OpenSSL_1_1_1_AES128GCM                  16384        35796
OpenSSL_1_1_1_AES128GCM                  16384        35270
OpenSSL_1_1_1_AES128GCM                  16384        35972
OpenSSL_1_1_1_AES128GCM                  16384        35355
OpenSSL_1_1_1_AES128GCM                  16384        35848
OpenSSL_1_1_1_AES128GCM                  16384        36926
OpenSSL_1_1_1_AES128GCM                  16384        29698
OpenSSL_1_1_1_AES128GCM                  16384        34777
OpenSSL_1_1_1_AES128GCM                  16384        37565
OpenSSL_1_1_1_AES128GCM                  16384        35412
OpenSSL_1_1_1_AES128GCM                  16384        38152
OpenSSL_1_1_1_AES128GCM                  16384        35100
OpenSSL_1_1_1_AES128GCM                  16384        36515
OpenSSL_1_1_1_AES128GCM                  16384        37558
OpenSSL_1_1_1_AES128GCM                  16384        36577
OpenSSL_1_1_1_AES128GCM                  16384        31787
OpenSSL_1_1_1_AES128GCM                  16384        40424
OpenSSL_1_1_1_AES128GCM                  16384        34813
OpenSSL_1_1_1_AES128GCM                  16384        33766
OpenSSL_1_1_1_AES128GCM                  16384        34057
OpenSSL_1_1_1_AES128GCM                  16384        35042
OpenSSL_1_1_1_AES128GCM                  16384        32056
OpenSSL_1_1_1_AES128GCM                  16384        34953
OpenSSL_1_1_1_AES128GCM                  16384        34525
OpenSSL_1_1_1_AES128GCM                  16384        33472
OpenSSL_1_1_1_AES128GCM                  16384        34247
OpenSSL_1_1_1_AES128GCM                  16384        32611
OpenSSL_1_1_1_AES128GCM                  16384        33056
OpenSSL_1_1_1_AES128GCM                  16384        34605
OpenSSL_1_1_1_AES128GCM                  16384        32573
OpenSSL_1_1_1_AES128GCM                  16384        31498
OpenSSL_1_1_1_AES128GCM                  16384        32332
OpenSSL_1_1_1_AES128GCM                  16384        33886
OpenSSL_1_1_1_AES128GCM                  16384        32423
OpenSSL_1_1_1_AES128GCM                  16384        31189
OpenSSL_1_1_1_AES128GCM                  16384        33077
OpenSSL_1_1_1_AES128GCM                  16384        33487
OpenSSL_1_1_1_AES128GCM                  16384        32545
OpenSSL_1_1_1_AES128GCM                  16384        35054
OpenSSL_1_1_1_AES128GCM                  16384        34317
OpenSSL_1_1_1_AES128GCM                  16384        31992
OpenSSL_1_1_1_AES128GCM                  16384        33562
OpenSSL_1_1_1_AES128GCM                  16384        35435
OpenSSL_1_1_1_AES128GCM                  16384        41845
OpenSSL_1_1_1_AES128GCM                  16384        34282
OpenSSL_1_1_1_AES128GCM                  16384        32188
OpenSSL_1_1_1_AES128GCM                  16384        33126
OpenSSL_1_1_1_AES128GCM                  16384        35553
OpenSSL_1_1_1_AES128GCM                  16384        33814
OpenSSL_1_1_1_AES128GCM                  16384        32768
OpenSSL_1_1_1_AES128GCM                  16384        33786
OpenSSL_1_1_1_AES128GCM                  16384        32459
OpenSSL_1_1_1_AES128GCM                  16384        34165
OpenSSL_1_1_1_AES128GCM                  16384        34737
OpenSSL_1_1_1_AES128GCM                  16384        32375
OpenSSL_1_1_1_AES128GCM                  16384        32451
OpenSSL_1_1_1_AES128GCM                  16384        34056
OpenSSL_1_1_1_AES128GCM                  16384        33595
OpenSSL_1_1_1_AES128GCM                  16384        35644
OpenSSL_1_1_1_AES128GCM                  16384        33543
OpenSSL_1_1_1_AES128GCM                  16384        32492
OpenSSL_1_1_1_AES128GCM                  16384        34840
OpenSSL_1_1_1_AES128GCM                  16384        33376
OpenSSL_1_1_1_AES128GCM                  16384        33484
OpenSSL_1_1_1_AES128GCM                  16384        33598
OpenSSL_1_1_1_AES128GCM                  16384        33696
OpenSSL_1_1_1_AES128GCM                  16384        34596
OpenSSL_1_1_1_AES128GCM                  16384        32218
OpenSSL_1_1_1_AES128GCM                  16384        32762
OpenSSL_1_1_1_AES128GCM                  16384        32283
OpenSSL_1_1_1_AES128GCM                  16384        33759
OpenSSL_1_1_1_AES128GCM                  16384        35801
OpenSSL_1_1_1_AES128GCM                  16384        34063
OpenSSL_1_1_1_AES128GCM                  16384        33301
OpenSSL_1_1_1_AES128GCM                  16384        32769
OpenSSL_1_1_1_AES128GCM                  16384        34879
OpenSSL_1_1_1_AES128GCM                  16384        32432
OpenSSL_1_1_1_AES128GCM                  16384        32747
OpenSSL_1_1_1_AES128GCM                  16384        33528
OpenSSL_1_1_1_AES128GCM                  16384        33313
OpenSSL_1_1_1_AES128GCM                  16384        32508
OpenSSL_1_1_1_AES128GCM                  16384        35037
OpenSSL_1_1_1_AES128GCM                  16384        34098
OpenSSL_1_1_1_AES128GCM                  16384        33934
OpenSSL_1_1_1_AES128GCM                  16384        32881
OpenSSL_1_1_1_AES128GCM                  16384        31521
OpenSSL_1_1_1_AES128GCM                  16384        32609
OpenSSL_1_1_1_AES128GCM                  16384        34578
OpenSSL_1_1_1_AES128GCM                  16384        33868
OpenSSL_1_1_1_AES128GCM                  16384        37315
OpenSSL_1_1_1_AES128GCM                  16384        35414
OpenSSL_1_1_1_AES128GCM                  16384        36490
OpenSSL_1_1_1_AES128GCM                  16384        36947
OpenSSL_1_1_1_AES128GCM                  16384        35450
OpenSSL_1_1_1_AES128GCM                  16384        36580
OpenSSL_1_1_1_AES128GCM                  16384        37478
OpenSSL_1_1_1_AES128GCM                  16384        36104
OpenSSL_1_1_1_AES128GCM                  16384        37940
OpenSSL_1_1_1_AES128GCM                  16384        36321
OpenSSL_1_1_1_AES128GCM                  16384        34748
OpenSSL_1_1_1_AES128GCM                  16384        36323
OpenSSL_1_1_1_AES128GCM                  16384        36825
OpenSSL_1_1_1_AES128GCM                  16384        34306
OpenSSL_1_1_1_AES128GCM                  16384        36223
OpenSSL_1_1_1_AES128GCM                  16384        35318
OpenSSL_1_1_1_AES128GCM                  16384        36910
OpenSSL_1_1_1_AES128GCM                  16384        33360
OpenSSL_1_1_1_AES128GCM                  16384        35876
OpenSSL_1_1_1_AES128GCM                  16384        35351
OpenSSL_1_1_1_AES128GCM                  16384        35551
OpenSSL_1_1_1_AES128GCM                  16384        42827
OpenSSL_1_1_1_AES128GCM                  16384        35417
OpenSSL_1_1_1_AES128GCM                  16384        37081
OpenSSL_1_1_1_AES128GCM                  16384        38942
OpenSSL_1_1_1_AES128GCM                  16384        36002
OpenSSL_1_1_1_AES128GCM                  16384        37079
OpenSSL_1_1_1_AES128GCM                  16384        33625
OpenSSL_1_1_1_AES128GCM                  16384        35942
OpenSSL_1_1_1_AES128GCM                  65536        35786
OpenSSL_1_1_1_AES128GCM                  65536        35357
OpenSSL_1_1_1_AES128GCM                  65536        34405
OpenSSL_1_1_1_AES128GCM                  65536        34485
OpenSSL_1_1_1_AES128GCM                  65536        35007
OpenSSL_1_1_1_AES128GCM                  65536        35357
OpenSSL_1_1_1_AES128GCM                  65536        33996
OpenSSL_1_1_1_AES128GCM                  65536        34712
OpenSSL_1_1_1_AES128GCM                  65536        34393
OpenSSL_1_1_1_AES128GCM                  65536        35002
OpenSSL_1_1_1_AES128GCM                  65536        32552
OpenSSL_1_1_1_AES128GCM                  65536        43011
OpenSSL_1_1_1_AES128GCM                  65536        34825
OpenSSL_1_1_1_AES128GCM                  65536        37570
OpenSSL_1_1_1_AES128GCM                  65536        47431
OpenSSL_1_1_1_AES128GCM                  65536        35537
OpenSSL_1_1_1_AES128GCM                  65536        35116
OpenSSL_1_1_1_AES128GCM                  65536        36260
OpenSSL_1_1_1_AES128GCM                  65536        34462
OpenSSL_1_1_1_AES128GCM                  65536        38541
OpenSSL_1_1_1_AES128GCM                  65536        36898
OpenSSL_1_1_1_AES128GCM                  65536        33926
OpenSSL_1_1_1_AES128GCM                  65536        35562
OpenSSL_1_1_1_AES128GCM                  65536        35544
OpenSSL_1_1_1_AES128GCM                  65536        42158
OpenSSL_1_1_1_AES128GCM                  65536        35119
OpenSSL_1_1_1_AES128GCM                  65536        36327
OpenSSL_1_1_1_AES128GCM                  65536        30648
OpenSSL_1_1_1_AES128GCM                  65536        32175
OpenSSL_1_1_1_AES128GCM                  65536        32246
OpenSSL_1_1_1_AES128GCM                  65536        31705
OpenSSL_1_1_1_AES128GCM                  65536        34104
OpenSSL_1_1_1_AES128GCM                  65536        34093
OpenSSL_1_1_1_AES128GCM                  65536        38389
OpenSSL_1_1_1_AES128GCM                  65536        37008
OpenSSL_1_1_1_AES128GCM                  65536        33349
OpenSSL_1_1_1_AES128GCM                  65536        31891
OpenSSL_1_1_1_AES128GCM                  65536        33621
OpenSSL_1_1_1_AES128GCM                  65536        32452
OpenSSL_1_1_1_AES128GCM                  65536        32144
OpenSSL_1_1_1_AES128GCM                  65536        32562
OpenSSL_1_1_1_AES128GCM                  65536        32986
OpenSSL_1_1_1_AES128GCM                  65536        33001
OpenSSL_1_1_1_AES128GCM                  65536        33671
OpenSSL_1_1_1_AES128GCM                  65536        34673
OpenSSL_1_1_1_AES128GCM                  65536        33110
OpenSSL_1_1_1_AES128GCM                  65536        34955
OpenSSL_1_1_1_AES128GCM                  65536        31576
OpenSSL_1_1_1_AES128GCM                  65536        31151
OpenSSL_1_1_1_AES128GCM                  65536        32552
OpenSSL_1_1_1_AES128GCM                  65536        31472
OpenSSL_1_1_1_AES128GCM                  65536        33050
OpenSSL_1_1_1_AES128GCM                  65536        32535
OpenSSL_1_1_1_AES128GCM                  65536        33776
OpenSSL_1_1_1_AES128GCM                  65536        34130
OpenSSL_1_1_1_AES128GCM                  65536        33332
OpenSSL_1_1_1_AES128GCM                  65536        32223
OpenSSL_1_1_1_AES128GCM                  65536        35141
OpenSSL_1_1_1_AES128GCM                  65536        34059
OpenSSL_1_1_1_AES128GCM                  65536        33097
OpenSSL_1_1_1_AES128GCM                  65536        34309
OpenSSL_1_1_1_AES128GCM                  65536        32538
OpenSSL_1_1_1_AES128GCM                  65536        37622
OpenSSL_1_1_1_AES128GCM                  65536        33742
OpenSSL_1_1_1_AES128GCM                  65536        31459
OpenSSL_1_1_1_AES128GCM                  65536        35527
OpenSSL_1_1_1_AES128GCM                  65536        39115
OpenSSL_1_1_1_AES128GCM                  65536        39032
OpenSSL_1_1_1_AES128GCM                  65536        33991
OpenSSL_1_1_1_AES128GCM                  65536        35603
OpenSSL_1_1_1_AES128GCM                  65536        38945
OpenSSL_1_1_1_AES128GCM                  65536        34939
OpenSSL_1_1_1_AES128GCM                  65536        35573
OpenSSL_1_1_1_AES128GCM                  65536        35877
OpenSSL_1_1_1_AES128GCM                  65536        37365
OpenSSL_1_1_1_AES128GCM                  65536        35831
OpenSSL_1_1_1_AES128GCM                  65536        34616
OpenSSL_1_1_1_AES128GCM                  65536        37931
OpenSSL_1_1_1_AES128GCM                  65536        36765
OpenSSL_1_1_1_AES128GCM                  65536        36075
OpenSSL_1_1_1_AES128GCM                  65536        35928
OpenSSL_1_1_1_AES128GCM                  65536        38999
OpenSSL_1_1_1_AES128GCM                  65536        35671
OpenSSL_1_1_1_AES128GCM                  65536        35305
OpenSSL_1_1_1_AES128GCM                  65536        34111
OpenSSL_1_1_1_AES128GCM                  65536        38612
OpenSSL_1_1_1_AES128GCM                  65536        38636
OpenSSL_1_1_1_AES128GCM                  65536        37132
OpenSSL_1_1_1_AES128GCM                  65536        34629
OpenSSL_1_1_1_AES128GCM                  65536        38747
OpenSSL_1_1_1_AES128GCM                  65536        37468
OpenSSL_1_1_1_AES128GCM                  65536        36934
OpenSSL_1_1_1_AES128GCM                  65536        35565
OpenSSL_1_1_1_AES128GCM                  65536        36872
OpenSSL_1_1_1_AES128GCM                  65536        34960
OpenSSL_1_1_1_AES128GCM                  65536        36586
OpenSSL_1_1_1_AES128GCM                  65536        38651
OpenSSL_1_1_1_AES128GCM                  65536        35257
OpenSSL_1_1_1_AES128GCM                  65536        37219
OpenSSL_1_1_1_AES128GCM                  65536        37160
OpenSSL_1_1_1_AES128GCM                  65536        34887
OpenSSL_1_1_1_AES128GCM                  65536        37564
OpenSSL_1_1_1_AES128GCM                  65536        35108
OpenSSL_1_1_1_AES128GCM                  65536        30504
OpenSSL_1_1_1_AES128GCM                  65536        36340
OpenSSL_1_1_1_AES128GCM                  65536        36054
OpenSSL_1_1_1_AES128GCM                  65536        34893
OpenSSL_1_1_1_AES128GCM                  65536        36765
OpenSSL_1_1_1_AES128GCM                  65536        39640
OpenSSL_1_1_1_AES128GCM                  65536        34497
OpenSSL_1_1_1_AES128GCM                  65536        36335
OpenSSL_1_1_1_AES128GCM                  65536        34238
OpenSSL_1_1_1_AES128GCM                  65536        34992
OpenSSL_1_1_1_AES128GCM                  65536        35138
OpenSSL_1_1_1_AES128GCM                  65536        35849
OpenSSL_1_1_1_AES128GCM                  65536        34269
OpenSSL_1_1_1_AES128GCM                  65536        35091
OpenSSL_1_1_1_AES128GCM                  65536        35001
OpenSSL_1_1_1_AES128GCM                  65536        34782
OpenSSL_1_1_1_AES128GCM                  65536        37454
OpenSSL_1_1_1_AES128GCM                  65536        33258
OpenSSL_1_1_1_AES128GCM                  65536        34477
OpenSSL_1_1_1_AES128GCM                  65536        37200
OpenSSL_1_1_1_AES128GCM                  65536        36150
OpenSSL_1_1_1_AES128GCM                  65536        34900
OpenSSL_1_1_1_AES128GCM                  65536        36504
OpenSSL_1_1_1_AES128GCM                  65536        34844
OpenSSL_1_1_1_AES128GCM                  65536        35375
OpenSSL_1_1_1_AES128GCM                  65536        37009
OpenSSL_1_1_1_AES128GCM                  65536        35487
OpenSSL_1_1_1_AES128GCM                  65536        35599
OpenSSL_1_1_1_AES128GCM                  65536        35136
OpenSSL_1_1_1_AES128GCM                  65536        35532
OpenSSL_1_1_1_AES128GCM                  65536        39088
OpenSSL_1_1_1_AES128GCM                  65536        40291
OpenSSL_1_1_1_AES128GCM                  65536        34722
OpenSSL_1_1_1_AES128GCM                  65536        35538
OpenSSL_1_1_1_AES128GCM                  65536        36117
OpenSSL_1_1_1_AES128GCM                  65536        36010
OpenSSL_1_1_1_AES128GCM                  65536        37022
OpenSSL_1_1_1_AES128GCM                  65536        35686
OpenSSL_1_1_1_AES128GCM                  65536        36594
OpenSSL_1_1_1_AES128GCM                  65536        37707
OpenSSL_1_1_1_AES128GCM                  65536        33878
OpenSSL_1_1_1_AES128GCM                  65536        36415
OpenSSL_1_1_1_AES128GCM                  65536        36299
OpenSSL_1_1_1_AES128GCM                  65536        35990
OpenSSL_1_1_1_AES128GCM                  65536        37400
OpenSSL_1_1_1_AES128GCM                  65536        39677
OpenSSL_1_1_1_AES128GCM                  65536        35353
OpenSSL_1_1_1_AES128GCM                  65536        36124
