Library                               Size (B)      Time_ns
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2900
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2400
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2400
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2400
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2200
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2300
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                           16         2000
ChaCha20-Poly1305                           16         2100
ChaCha20-Poly1305                          512        11200
ChaCha20-Poly1305                          512         3000
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2200
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2600
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2500
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2400
ChaCha20-Poly1305                          512         2300
ChaCha20-Poly1305                         1024         3800
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2900
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2900
ChaCha20-Poly1305                         1024         2900
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2900
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2700
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2500
ChaCha20-Poly1305                         1024         2600
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                         1024         2800
ChaCha20-Poly1305                        16384        12000
ChaCha20-Poly1305                        16384        10100
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9600
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9600
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9600
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384        10000
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384        10000
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384        10000
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9600
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9600
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384        10200
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384        10000
ChaCha20-Poly1305                        16384        10000
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384        10000
ChaCha20-Poly1305                        16384         9600
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9600
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384        10000
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9600
ChaCha20-Poly1305                        16384        10100
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384        10000
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384        10000
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9600
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9900
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9700
ChaCha20-Poly1305                        16384         9800
ChaCha20-Poly1305                        16384         9700
